id,Timestamp,Original statement,Actor,Restated,Date of publication,Source URL,Source name,Source type,Year,X,Y,Issue,filter,Opinion
589,1/13/2025 11:43:41,Energiø Bornholm er vanvittigt dyrt - Bliver forhåbentlig aldrig til noget. Øen kan jo nok klare sig med blot et kernekraftværk og så er forsyningssikkerheden bedre og stabil. 40.000 beboere - sikken en pris pr. borger.,Facebook user,"the energy island project on bornholm is outrageously expensive and will hopefully never materialize. a single nuclear power plant would likely be sufficient for the island, ensuring better and more stable energy supply. for 40,000 residents, the cost per citizen is absurd.",6/22/2024,https://www.facebook.com/karnfull.dk/posts/-atomkraft-fremfor-energi%C3%B8-bornholm-kan-spare-danskerne-for-mindst-315-milliarde/859376799545270/,Facebook,Social media,2024,-2991.232666,-1139.720215,Is nuclear power an alternative to energy islands?,True,negative
590,1/13/2025 11:44:01,Hvordan kan man eksportere strøm til Tyskland når de i forvejen beder os om at standse vindmøller fordi de med deres mangelfulde infrastruktur ikke kan aftage vores strøm? De lever i en fantasiverden uden jordforbindelse. ,Facebook user,"how can denmark export electricity to germany when germany is already asking us to stop wind turbines because their inadequate infrastructure cannot absorb our electricity? germany lives in a fantasy world, disconnected from reality.",5/23/2024,https://www.facebook.com/MortenMesserschmidt/posts/pfbid0ij3WaT43PAd2dHCXBzXPoYPW2bay3P2uBRwmaNRoskQyZ9cbvw6hvuR82zr9cJKdl,Facebook,Social media,2024,568.825134,1127.419067,Geopolitics and energy independence: can we avoid relying on others for our energy supply?,True,negative
591,1/13/2025 11:44:09,"Af den overskydende strøm produceres grøn brændstof til at drive nogle backup kraftvarmeværker der kan levere strøm, når der en sjælden gang hverken er vind eller sol. Og det efterlader ikke affald, der er ekstremt farligt i flere hundrede tusinder af år.",Facebook user,"in response to the comment about no electricity being available when there is no wind or sunlight: excess electricity is used to produce green fuel, which powers backup power plants that can supply electricity during the rare times when neither wind nor sunlight is available. this process does not leave behind waste that remains extremely dangerous for hundreds of thousands of years.",6/27/2024,https://www.facebook.com/karnfull.dk/posts/-atomkraft-fremfor-energi%C3%B8-bornholm-kan-spare-danskerne-for-mindst-315-milliarde/859376799545270/,Facebook,Social media,2024,2284.207275,1515.655762,Power-to-X and energy storage,True,positive
592,1/13/2025 11:44:57,"""Nogen gange bliver jeg så træt af offentlige projekter større end en sandkasse. Gang den projekterede pris med 4-5 og læg 10 års forsinkelse til."" ""hvilken indflydelse har et “hav” af kæmpe møller, på vindsystemer?""",Facebook user,sometimes i get so tired of public projects larger than a sandbox. multiply the projected cost by 4-5 and add a 10-year delay. what impact does a “sea” of massive wind turbines have on wind systems?,6/25/2024,https://www.facebook.com/groups/6149554153/posts/10161526531074154/,Facebook,Social media,2024,2410.878662,1320.411987,Marine life and evironmental impact of constructing energy islands,True,negative
593,1/13/2025 11:45:21,"Tror det ville skabe mere positiv indstilling til den slags projekter,, hvis dem der bor inden for kort afstand til møllerne, og solcelle parkerne, blev tilgodeset lidt på fx transportafgiften af strøm..",Facebook user,"i believe there would be a more positive attitude toward projects like the energy island if the residents living close to the wind turbines and solar parks were given some benefits, such as a reduction in the electricity transport fee.",9/21/2022,https://www.facebook.com/story.php/?story_fbid=611205840713797&id=101875098313543,Facebook,Social media,2022,1109.456421,-1059.006348,Who benefits socially and economically from energy islands? Is it fair?,True,positive
594,1/13/2025 11:45:53,"Hvornår får vi kernekraft, inden vi får plasteret landet til med vindmøller og solceller",Facebook user,when will denmark adopt nuclear power instead of covering the country with wind turbines and solar panels?,5/23/2024,https://www.facebook.com/MortenMesserschmidt/posts/pfbid0ij3WaT43PAd2dHCXBzXPoYPW2bay3P2uBRwmaNRoskQyZ9cbvw6hvuR82zr9cJKdl,Facebook,Social media,2024,533.048279,1110.030884,Is nuclear power an alternative to energy islands?,True,neither
595,1/13/2025 11:46:07,"Hvis vi stadig vil have fisk i fjordene og Østersøen koster det noget. Det er naivt at tro, at det vil være gratis. Så må andre ansvarlige partier tage over og bestemme, hvordan det kan gøres.",Facebook user,"if we still want to have fish in the fjords and the baltic sea, it will cost something. it is naive to believe that it will be free. therefore, other responsible parties must take over and decide how it can be done.",5/23/2024,https://www.facebook.com/MortenMesserschmidt/posts/pfbid0ij3WaT43PAd2dHCXBzXPoYPW2bay3P2uBRwmaNRoskQyZ9cbvw6hvuR82zr9cJKdl,Facebook,Social media,2024,628.480286,1855.309814,Marine life and evironmental impact of constructing energy islands,True,negative
596,1/13/2025 11:46:22,"Hvor er det godt, at I forlader det fuldstændigt urimelige projekt om Energiø Bornholm. Det har absolut ingen gang på jord. Og det vil være totalt spild af skatteborgenes penge.",Facebook user,it is great that the completely unreasonable energy island project on bornholm is being abandoned. the project makes absolutely no sense and would be a total waste of taxpayers' money.,5/23/2024,https://www.facebook.com/MortenMesserschmidt/posts/pfbid0ij3WaT43PAd2dHCXBzXPoYPW2bay3P2uBRwmaNRoskQyZ9cbvw6hvuR82zr9cJKdl,Facebook,Social media,2024,-3064.840332,-1230.912598,Who benefits socially and economically from energy islands? Is it fair?,True,Negative
597,1/13/2025 11:46:25,"""Et skam pengene skal brændes af på nyttesløse metalpinde i havet, frem for at gå til at beskytte vores retssamfund. De offentlige services og velfærden skranter på mange punkter. Alligevel vil man samlet set bruge 70 mia. den kommende år på vindmøller, solceller, og biogas. Og vi får så lidt brugbar energi herfra, at det ikke kommer samfundet til nytte""",Facebook user,"it’s a shame that the money is being wasted on useless metal poles in the sea instead of protecting our rule of law. public services and welfare are faltering in many areas. yet, a total of 70 billion will be spent in the coming years on wind turbines, solar panels, and biogas. and we get so little usable energy from these that it doesn’t benefit society.",6/24/2024,https://www.facebook.com/groups/6149554153/posts/10161526531074154/,Facebook,Social media,2024,2146.772461,1701.133789,Who benefits socially and economically from energy islands? Is it fair?,True,Negative
599,1/13/2025 11:47:28,"Nu er klimaet noget der har forsndret sig igennem jordens eksistens ,så jeg er ikke bekymret for at jorden går under på grund af klimaet, næh Putin skal da nok ødelægge klimaet mellen nationer med krig, så kan vi snakke om ødelæggelse af klima med krige som med CO2",Facebook user,"climate change has always been a natural part of earth's existence, so i am not worried about the planet being destroyed due to climate issues. instead, putin is likely to destroy the climate between nations through war. we should discuss the destruction of the global climate caused by wars just as much as we discuss co2 emissions.",5/23/2024,https://www.facebook.com/MortenMesserschmidt/posts/pfbid0ij3WaT43PAd2dHCXBzXPoYPW2bay3P2uBRwmaNRoskQyZ9cbvw6hvuR82zr9cJKdl,Facebook,Social media,2024,365.845764,2115.369141,None,True,neither
600,1/13/2025 11:47:58,"Borgmester Jacob Trøst Citat ""Det koster nogle penge, men jeg er ret sikker på, at det på lang sigt kan betale sig."" Du vil altså bruge 30 milliarder på et projekt som du er "" ret sikker på"" men reelt faktisk ikke aner noget som helst om det vil virke. Godt nok mange penge at bruge på et ""måske projekt""",Facebook user,"mayor jacob trøst stated, ""it costs some money, but i am quite sure that it will pay off in the long term."" so you want to spend 30 billion dkk on a project you are ""quite sure"" about but have no actual knowledge of whether it will work. that is an awful lot of money to spend on a ""maybe"" project.",5/23/2024,https://www.facebook.com/MortenMesserschmidt/posts/pfbid0ij3WaT43PAd2dHCXBzXPoYPW2bay3P2uBRwmaNRoskQyZ9cbvw6hvuR82zr9cJKdl,Facebook,Social media,2024,-1594.389282,-556.8302,How to finance the energy islands?,True,negative
601,1/13/2025 11:49:09,"""Derfor forlader Dansk Folkeparti aftalen om Energiø Bornholm, som energistyrelsen siger, kan komme til at koste over 30 milliarder kr. Og vel at mærke et projekt, hvor to tredjedele af strømmen skal gå til Tyskland. Det giver ingen mening. Det er respektløst overfor skatteyderne.""",Other,"that is why the danish people’s party is leaving the agreement on energy island bornholm, which the danish energy agency says could cost over 30 billion kroner. and mind you, it’s a project where two-thirds of the electricity will go to germany. it makes no sense. it’s disrespectful to taxpayers.",5/23/2024,https://www.facebook.com/MortenMesserschmidt/posts/pfbid0ij3WaT43PAd2dHCXBzXPoYPW2bay3P2uBRwmaNRoskQyZ9cbvw6hvuR82zr9cJKdl,Facebook,Social media,2024,-1172.626587,-198.164124,Who benefits socially and economically from energy islands? Is it fair?,True,Negative
602,1/13/2025 11:49:39,Drop nu snakken om flere grimme vindmølle parker og få taget det rigtige skridt mod kerneenergi,Facebook user,stop discussing the construction of more ugly wind turbine parks and take the proper step toward embracing nuclear energy.,9/4/2022,https://www.facebook.com/tv2bornholm/posts/3273570282904822/?locale=ms_MY,Facebook,Social media,2022,2050.882812,1842.116943,Is nuclear power an alternative to energy islands?,True,negative
603,1/13/2025 11:50:38,"""De sidste tal lyder på 60 milliarder. 18 fra staten og resten fra danskernes lommer. Så tyskerne kan få billig strøm på vores bekostning. Nej tak. """,Facebook user,"the latest figures are 60 billion, with 18 billion from the state and the rest from the pockets of danes. all so the germans can get cheap electricity at our expense. no thanks.",5/23/2024,https://www.facebook.com/MortenMesserschmidt/posts/pfbid0ij3WaT43PAd2dHCXBzXPoYPW2bay3P2uBRwmaNRoskQyZ9cbvw6hvuR82zr9cJKdl,Facebook,Social media,2024,-649.324097,446.04187,Who benefits socially and economically from energy islands? Is it fair?,True,negative
604,1/13/2025 11:51:19,Sejt Gedser!🙌 100% opbakning til ny energiø vidner om en by med et 💚 hjerte.,Other,"we fully support the new energy island project, which reflects gedser's commitment to sustainability and its green-hearted community. this initiative aligns perfectly with our values of promoting renewable energy and fostering a more sustainable future.",9/21/2022,https://www.facebook.com/story.php/?story_fbid=611205840713797&id=101875098313543,Facebook,Social media,2022,1200.414185,-1279.584839,None,True,positive
